City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Saint John,349900,1181 Old Black River Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,279000,17 Shannon Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,199000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,189900,344 Douglas Avenue Unit# 1,2,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,139000,149 Adelaide Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299900,94 Brookview Crescent,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,159900,12 Beach Road,4,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,175000,15 Westvale Park,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,175000,63 Glengarry Drive,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,369900,90 Garden Street,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,145000,23 Wren Street,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,45000,107 Adelaide Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,259900,10 Lakeview Road,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,350000,218 King Street,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,259900,64-66 Wright Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,2600000,254-260 Princess Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,79900,70 Fox Point Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,259900,27-29 Frink Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,259900,27-29 Frink Street,6,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,549900,958 Kennebecasis Drive,5,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,475000,5-7 / 15-15.5 Delhi Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,8.00E+05,45 Elliott Row,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,284000,1010 Sand Cove Road,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,559000,37 Cedarwood Drive,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,149000,2-4 Wellesley Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,149000,2-4 Wellseley Avenue,8,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,274900,29 Rushton Lane,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,159900,311 Tartan Street,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,239900,262 Watson Street,5,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,60000,964 Westfield Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1300000,653 Sea Street,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,349900,177 Red Head,4,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,749000,78 Orange Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,339000,221-223 Douglas Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,199900,285 Mount Pleasant Avenue,4,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,439900,1763 Manawagonish Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,289900,951 Rocky Bluff Terrace,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,69000,400 Mount Pleasant Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,259900,433 Churchland Road,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1200000,74 King Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299000,2 Bryden Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,399900,11-13 Ritchie Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,374900,138 St. James Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1350000,90-96 Wentworth Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,749000,78 Orange Street,6,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,35000,Lot A (24) Kerr Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,875000,2121 Route  845,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,249900,0 Forbes Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,3900000,23,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,239900,441 Millidge Avenue,4,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,250000,431-433 Sea Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,249000,157-159 Adelaide Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,399000,55 Exmouth Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,379000,9 Nelson Street,4,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,240000,307 PRINCE Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,450000,144 Douglas Avenue,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,72000,145 Aspen Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,182500,11 Valley Street,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,549900,46 Secoudon Drive,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,349900,237 Crown Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299000,2 COLTER Street,2,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299000,4 COLTER Street,2,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,799900,98 Cedarwood Drive,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,179000,136 Westmorland Road,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,575000,51 Rivershore Drive,4,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,349900,640-642 Michael Crescent,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,149900,264-266 Main Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,75000,2879 Westfield Road,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,69000,4 Sandpiper Road,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299900,36 Morley Crescent,5,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,151000,95 Coldbrook Crescent Unit# 7,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1299000,133 Union Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,549000,76 Vey Road,3,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,119000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,449900,16 Cliff Street,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,449900,16 Cliff Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,564900,190 Cosy Lake Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,749900,14 June Avenue,5,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,99900,630 Ready Street,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,190000,11 By Road No 5 Road,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,325000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49900,65 Clint Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1950000,130 Inverness Place,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,139900,45 Morton Lane,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,349900,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,78000,120 Spar Cove Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299900,243 Prince William Street Unit# 118,1,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,739900,160 Sydney ST,5,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,33000,593 Lancaster Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,134900,68 Violet Street,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,469000,145 Bedell Avenue,5,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1995000,66 Sydney Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,488000,634 Sea Street,4,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,579900,36 Deerwood Place,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,469000,877 Millidge Avenue,3,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,159900,62 Cranston Avenue,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,230000,11 True North Lane,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,569900,274 King Street East,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,289000,279 Duke Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1490000,Lot Woodville Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,319900,144-146 St John Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,234900,242 Kennebecasis Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,379900,159 St. John Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,569900,274 King Street East,4,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,149900,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,29900,73 Highland Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,799000,22 Jamus Street,7,5,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,799000,22 Jamus Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1150000,2144 Ocean Westway,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,125000,158 St. John Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,474900,2400 Westfield Road,2,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,150000,90 Crowley Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,395000,1068-1070 Latimore Lake Road,2,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,150000,80 Station Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,449900,421 Douglas Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,275000,86-88 Lansdowne Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,2200000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,70000,33 Toner Lane,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,729000,4 Queen Square South,3,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,689000,196 Charlotte Street,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,709000,200 Charlotte Street,3,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,689000,198 Charlotte Street,3,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,319500,389 Duke Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,224000,228 Metcalf Street,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,224000,228 Metcalf Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,195000,100 Drury Cove Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,450000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,315000,159 Anchorage Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,29999,119 Riverview Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,34900,000 Hillcrest Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,569900,145 St. James Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,469900,54-56 Elliott Row,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,54900,- Wayne's Way,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,315000,2116 Route 845,3,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,47900,3 Berryman Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,145000,221 Woolastook Drive,2,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,349900,208 King Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,599000,10 Paula Crescent,5,2,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,449900,213-215 Ludlow Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,47900,5-7 Miranda Way,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,47900,9-11 MIRANDA Way,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,94500,vacant Osprey Terrace,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,47900,10-12 MIRANDA Way,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,430000,306 Princess Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,8.00E+05,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,69900,LOT 21-2 River Valley Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,429000,123 Hazen Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,429000,123 Hazen Street,4,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,89000,9-11 Garden Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,59000,663 Bay Street,3,1,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,99000,3190 Red Head Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1125000,133 Westmount Drive,4,4,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,350000,00 Balsam & Elandon Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,475000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,99000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299900,192 River Valley Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299900,192 River Valley Drive,6,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,999000,LOT COLONEL NASE Boulevard,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,59000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,79900,Lot Neil Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,299000,Lot Milford Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,69900,2414 Route 845,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,26 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,30 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,28 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,24 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,22 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,194900,20 Pokiok Road,3,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49900,Vacant Land Grandview Avenue,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,450000,1750 Sandy Point Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1250000,64-74 Spring Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,899000,2179 Clark Road,5,3,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,350000,665/669 Loch Lomond Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,475999,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,499900,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 3D Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 2D Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 1D Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 5A Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 4A Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,49000,TBD 6A Thornbrough Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,629000,224 Princess Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,425000,510 ELLERDALE Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,55000,LOT B6 Fieldstone Drive,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,109900,85 Atkins Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,26900,Lot 24 Charles Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,30900,Lot 28 Charles Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,99000,BARKER and SOMERSET Street,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,125000,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,550000,198 Manners Sutton Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1995000,Lot Manners Sutton Road,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,6.00E+05,#NAME?,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Saint John,1760000,- Route 1 -Exit #133 Way,0,0,New Brunswick,69895,45.2806,-66.0761,74000
Peterborough,799000,#186 -301 CARNEGIE AVE,2,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,799900,554 AYLMER ST N,15,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,558 POPLAR ST,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,698900,1278 ROYAL DR,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,1099900,468-470 BOLIVAR ST,8,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,333 SPENCLEY'S LANE,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,699900,246 RIVERVIEW HTS,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,699900,701 STANNOR DR,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,499000,1588 MONAGHAN RD,2,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,524900,471 PARK Street N,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,699999,31 PARCELLS CRES,3,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,449000,762 CAROL DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,1099900,1234 PARKHILL RD W,5,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,674900,861 VALLEYVIEW DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,818 ORPINGTON AVE,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,703 AYLMER ST N,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,529000,#9 -695 WHITAKER ST,2,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,1099900,1581 CHAMPLAIN DR,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,819000,2013 BENSFORT Road,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,739000,1882 CORA DR,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,549900,655 TULLY Crescent,3,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,629900,179 WOLSELY ST,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,475000,16 CLUXTON ST,4,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,619900,433 ARMOUR RD,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,589900,372 SPILLSBURY DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,659900,311 BLACKSMITH WAY,3,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,579900,280 THOMAS ST,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,709900,80 VILLAGE CRES,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,549000,303 CADDY ST,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,1250 PULPIT RD,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,799900,1719 WHITTINGTON DR,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,539900,735 PAYNE ST,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,659900,2215 WOODGLADE BLVD,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,1049000,556 FORTYE DR,7,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,549900,548 MURRAY ST,3,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,869000,116 DUBLIN ST,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,639900,535 GARBUTT TR,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,450000,688 FRANK ST,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,849999,9 LAWSON AVE,4,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,699900,2252 INGLEWOOD RD,3,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,1244900,333 BENSON,4,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,519800,228 TOWERHILL RD,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,439900,28 APPLEWOOD CRT,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,499900,2823 TELEVISION RD,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,648000,925 ASHDALE CRES W,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,529000,3987 WALLACE POINT RD,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,599900,16 HANBIDGE RD,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,499900,609 ST CATHERINE ST,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,538700,1248 CLONSILLA AVE,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,1499900,725 STEINKRAUSS DR,5,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,849900,91 LANGTON ST,6,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,1189000,715 LATIMER WAY,4,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,569000,#304C -1099 CLONSILLA AVE,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,449900,#302 -2020 MAPLERIDGE DR,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,489900,579 PATERSON ST,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,449900,624 ROMAINE ST,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,339900,#313 -921 ARMOUR RD,1,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,2503 FARMCREST AVE,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,845 STEWART DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,6.00E+05,612 CRAWFORD DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,549900,521 BARNES CRES,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,779900,974 BAKER ST,4,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,729000,17 CRICKET PL,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,639900,949 ORIOLE DR,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,976000,1632 WADDELL AVE,3,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,718900,2424 DENURE DR,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,698000,1305 HILLIARD ST,6,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,764900,2270 LYNHAVEN RD,4,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,550000,724 THIRD AVE,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,539900,268 ABERDEEN AVE,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,625000,999 AFTON RD,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,497500,#401 -885 CLONSILLA AVE,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,650000,16 ENGLEBURN PL,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,9.00E+05,541 DOBBIN RD,5,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,539000,2572 BENSFORT RD,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,799900,283 WOODWARD AVE,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,669900,143 BOWEN Drive,3,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,1275000,324 FIFE Avenue,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,577000,1099 CLONSILLA AV Avenue Unit# 324B,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,1599900,2813 LAKEFIELD RD,4,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,635000,2233 SPRINGWOOD RD,6,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,459900,558 BRIOUX AVE,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,849900,117 JAMES ST,5,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,375000,#213 -475 PARKHILL RD W,1,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,849888,468 MCCONNELL DR,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,579900,2042 MONCRIEF RD,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,769000,480 CHARLOTTE ST,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,514000,151 PARK PL,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,859900,829 BERTRAND TERR,5,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,619000,1095 WHITEFIELD DR,5,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,924000,828 EMERY WAY,4,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,229900,#45B -2244 HERITAGE LINE E,2,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,834 NORWOOD TERR,2,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,569000,9 HIGHWAY 7,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,489900,1041 EAST COMMUNICATION RD,3,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,1149000,619 LEMAY GRVE,5,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,679000,946 BROADWAY BLVD,2,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,539900,642 DONEGAL ST,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,639900,747 PARK ST S,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,679900,1647 HETHERINGTON DR,3,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,689000,92 VILLAGE CRES,2,3,Ontario,84793,44.3,-78.3167,79000
Peterborough,1089000,2218 COUNTY ROAD 2,2,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,579900,458 ROBINSON RD,4,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,629900,412 PARKHILL RD E,3,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,649900,680 GEORGE ST N,6,2,Ontario,84793,44.3,-78.3167,79000
Peterborough,990000,654 LEMAY GRVE,5,4,Ontario,84793,44.3,-78.3167,79000
Peterborough,579900,462 ROBINSON RD,4,1,Ontario,84793,44.3,-78.3167,79000
Peterborough,849900,814 CHARLES ST,3,2,Ontario,84793,44.3,-78.3167,79000
